text,x,y
"@ElbaKroop Wells Fargo is committed to helping customers experiencing hardships from COVID-19. If assistance is needed, customers can call 1-800-219-9739 to speak with a trained specialist about options available for their consumer lending, small business",3.6087842,7.1175146
"To all my animal lover friends please see you stock up ur #petfood as i just got to know when i was ordering food for my cat, that petfood are also going out of stock due to the on going #COVID2019 issue. Please stock up #food for your furry babies
#RETWEET #animallovers https://t.co/S10q5YYxfv",11.304982,-0.9142313
"In a time when it would be perfect to use grocery pickup, our locals @GiantFood was forced to shut down grocery pickup for two weeks. Wouldnt having fewer people in the store be ideal? #confused #COVID2019",9.2920065,2.228924
"Much needed adversary against black marketing nd overpricing of masks nd sanitisers.

Stop overshooting Prices of current essentials.

Thank you Govt.!!
#COVID2019 https://t.co/YV2N0qZ0p9",5.574314,2.3368227
"Welp, I guess this is going to be the last @lululemon Fitting Room post for the foreseeable future. THANKS #CORONAVIRUS! ?

Luckily for us, online shopping is still a thing.
https://t.co/aClMBGyHZr",9.761217,5.039445
"No mention in the #coronavirus #3Monkeys press conference of actions to stop 'panic buying' re-stocking of essentials, and a black-market in things like hand sanitiser and other forms of PPE. No mention of ensuring food and medicines logistics are supported.",9.894703,-0.38400003
"#C4News Supermarkets are already struggling to keep up with online shopping, despite little Matty Hancock claiming that he has been in talks with them.

Thank God the Tories are building 40 new hospitals to cope with the #coronavirus",10.781486,4.232683
Popped over at my local supermarket n it s zombie land Not sure why people are panicking are people stacking up for few weeks or year smh Hardly any milk frozen food tins meds pasta all gone in effect Stock n crypto market crashing interest rates to zero,9.652914,-0.640824
"Links with info on communicating with children regarding COVID-19.

https://t.co/xIMph2V6YV   

https://t.co/qWDtWZbMWP  

https://t.co/NQYNuguxxA  

Managing stress 
https://t.co/oF3v0AI88r  

How to talk to kids
https://t.co/pyqfV7aSyY",11.036004,2.5685272
"Amazon is planning to hire 100,000 new warehouse and delivery workers in the U.S. to meet the growing demand for online shopping amid mass business shutdowns due to the coronavirus.
https://t.co/85HXzKh1b9",10.550213,5.6408052
"In light of the current crisis, Companies which not being affected should support the local community in different ways. e.g. supermarket launches free delivery services, telecommunication companies should  provide free internet and so on. 

#COVID2019",8.660024,4.1456814
"Walked in to my local supermarket and out again. No soaps, laundry detergent, or anything of that nature. Very few cleaning products (only a few of the most expensive remain). No bread, cereal, flour, rice, etc. Very little tinned and frozen.
#COVID19au
#coronavirus
#Covid_19",6.891087,0.43084386
"#Coronavirus or not, being an employee at a grocery store is noble and honorable work. Don't put someone down just because their job pays less. Their pay does not equal their value.",8.997001,2.910222
"What are the hallmarks of a successful bricks and mortar retail business? As the #retail industry continues to face its challenges, especially now with #coronavirus, we discuss strategies for navigating a market increasingly dominated by online retailers. https://t.co/irXJ5yNpoG",9.676592,4.686179
"In light of the current Coronovirus (COVID-19) situation, BHTA's consumer advice leaflet Get Wise to Hand Hygiene is an excellent guide. The document will show you the importance and step by step of  how to wash your hands.

Download now! Click here &gt;&gt;
https://t.co/ffvE9xDVq8 https://t.co/stk8oALu4m",5.964523,0.82782227
"Since its outbreak, COVID-19 has disrupted commerce and trade, as well as giving rise to commercial and consumer disputes. Here is what companies can do to prepare for potential litigations claims.  https://t.co/tGMLesGTMn https://t.co/hXKwD87Ac6",8.372373,4.659896
"#Coronavirus #originalcontent winners and losers (comedy version)
+
Gaming incl board games
Durex
Online learning
Online shopping
Coffee machines
Cook books 
Pets 

-
Starbucks
Burglars 
Uber 

Feel free to add some below but keep it light please!",7.919762,2.5081573
"Im not worri s about running out of food, toilet paper, water...but Im growing increasingly concerned that I didnt stock up enough on cannabis #COVID19 #Coronavirus",10.773641,1.5498033
"A focused and coordinated response to #COVID19 should now be at the top of the agenda for every CPG CEO, as the industry will be living with its consequences for months or even years. https://t.co/z47E6ANJCh",7.7305655,4.1732664
Retailers have warned that hoarding toilet paper cleaning supplies and food staples was fueling shortages and stoking fear,9.476044,-0.86514014
"If you're not on https://t.co/x4qcRn2jzg it's a great resource for this
kind of situation. Your neighbors will tell you what is available or out at the grocery store, etc 
#CoronaVirus  &lt;--------------&gt; #SocialDistancing https://t.co/zNaTe7Z0B7",11.423714,2.9149895
Amazon said it needs to hire 100 000 people across the U S to keep up with a crush of orders as the spreads and keeps more people at home shopping online Those interested in applying can learn more about the openings here,10.554505,5.6253858
I also wouldn't delay the #XboxSX from COVID19 because online shopping still exists.,9.31602,5.3417654
"Keeping your pets safe from COVID-19 because they may test weak positive for COVID-19 from a number of things. Wash your hands, Stock up on pet supplies (including at least 2 weeks worth of food), Designate an emergency care giver in the event your unable to.",11.474496,-1.0521547
"Being a #OR #nurse means no #workingfromhome working long hours, and failed attempts to #stockup Hope I don't fall ill with #coronavirus and have to #Quarantine myself!! https://t.co/IJpj4KJbXL",10.640696,2.701641
"I am at high risk of Covid-19. I work at a hosptial, predominantly in the ED. I am only going to work, and to the supermarket when I need to. But its going to be hard when everyone panic buys and leaves no food.",10.33874,1.7394351
"To all those people stockpiling, spare a thought for the  elderly man who I just passed in the pasta aisle at Sainsburys. It was totally empty. He was very distressed as to why there was none left, having struggled to get to the shop with his walking stick and shopping trolley.",7.754396,-1.0257022
Britain s food retailers published an open letter in national newspapers urging shoppers to stop buying more than they need during the outbreak More here,10.566895,-0.43096986
"@AirAsiaSupport 
Want to cancel my domestic travel in India in april 20 following Govt advisory for avoiding travel due to Covid 19 situation. I expect consumer friendly cancellation fees waiver at your end. I hope for a positive response at your end al",7.532757,5.67881
"#Nike, #UrbanOutfitters and other# retailers shuttering #stores temporarily because of #coronavirus
https://t.co/ZUpEnuA3Br
#retail #retailnews #retailernews #consumer #consumernews #retail2020 #brickandmortar",9.616589,4.318041
@sainsburys have deliveries #Barnstaple just been occupied by panic buyers or have you pulled the services short term? From a weekly online shopper because I cant stand shopping at the best of times ? #coronavirus,10.906193,3.9568682
"Covid_19 supermarket procedure for seniors ?????
#covid_19 #seniors https://t.co/Rub6qt86gP",11.335695,3.4898207
"Why do I feel this hysteria is being created to destabilize the country, and destroy the unparalleled and historic economic successes of President @realDonaldTrump?

Worldwide Deaths... Jan-Feb 2020
2,360:       Coronavirus
69,602:     Common Cold/Flu
240,950:   HIV",7.2025476,2.9998026
